代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2022/08/09,14965.12,15077.63,14905.23,15050.28,"5,285,905","188,075,369",0.1989,0.3875,"743,867,226","46,820,769",,,0.1987,100,100,"1,652,561",,11.3686,,1.855,,1.213,,4.6328,29.87,1.1478,,,,,,,TSE
Y9999,加權指數,2022/08/08,14972.21,15034.87,14908.17,15020.41,"4,871,162","174,539,851",-0.104,0.3508,"743,867,156","46,725,731",,,-0.104,100,100,"1,608,742",,11.3459,,1.8513,,1.2106,,4.6442,-15.63,0.8426,,,,,,,TSE
Y9999,加權指數,2022/08/05,14802.34,15041.41,14802.34,15036.04,"5,642,144","206,698,922",2.2707,0.3735,"743,867,338","46,774,105",,,2.2453,100,100,"1,664,515",,11.3567,,1.853,,1.2118,,4.6398,333.84,1.6261,,,,,,,TSE
Y9999,加權指數,2022/08/04,14741.47,14766.57,14545.69,14702.2,"5,235,083","197,658,576",-0.5063,0.3754,"743,867,991","45,737,068",,,-0.5076,100,100,"1,723,077",,11.1049,,1.8119,,1.1849,,4.751,-74.82,1.4948,,,,,,,TSE
Y9999,加權指數,2022/08/03,14757.51,14777.02,14673.35,14777.02,"4,784,239","177,701,242",0.202,0.36,"743,591,550","45,969,925",,,0.2018,100,100,"1,593,708",,11.161,,1.8211,,1.1909,,4.7282,29.79,0.703,,,,,,,TSE
Y9999,加權指數,2022/08/02,14860.94,14860.94,14663.46,14747.23,"6,048,011","219,100,619",-1.565,0.4317,"743,581,558","45,881,391",,,-1.5774,100,100,"2,009,677",,11.1373,,1.8172,,1.1884,,4.7375,-234.46,1.3181,,,,,,,TSE
Y9999,加權指數,2022/08/01,14982.27,14994.36,14886.81,14981.69,"5,028,214","181,641,243",-0.1225,0.3627,"742,934,419","46,597,435",,,-0.1226,100,100,"1,645,643",,11.3116,,1.8457,,1.207,,4.665,-18.38,0.717,,,,,,,TSE
Y9999,加權指數,2022/07/29,14950.18,15035.27,14929.49,15000.07,"5,863,987","227,413,747",0.7264,0.4276,"741,674,179","46,455,404",,,0.7237,100,100,"1,793,324",,11.3258,,1.848,,1.2085,,4.6779,108.17,0.7103,,,,,,,TSE
Y9999,加權指數,2022/07/28,14978.95,15031.99,14849.94,14891.9,"5,458,751","222,604,365",-0.199,0.3968,"741,648,551","46,119,404",,,-0.1992,100,100,"1,841,876",,11.2415,,1.8365,,1.1995,,4.7114,-29.69,1.22,,,,,,,TSE
Y9999,加權指數,2022/07/27,14791.71,14921.59,14717.02,14921.59,"4,778,872","187,827,260",0.7754,0.3513,"740,674,286","46,211,108",,,0.7724,100,100,"1,539,188",,11.2623,,1.8399,,1.2017,,4.7028,114.81,1.3816,,,,,,,TSE
Y9999,加權指數,2022/07/26,14912.41,14912.41,14750.71,14806.78,"4,795,254","186,890,035",-0.8673,0.3605,"741,491,898","45,858,394",,,-0.8711,100,100,"1,678,776",,11.1756,,1.8258,,1.1924,,4.739,-129.55,1.0826,,,,,,,TSE
Y9999,加權指數,2022/07/25,14902.25,14968.23,14851.37,14936.33,"4,852,828","185,501,283",-0.0872,0.3591,"741,375,275","46,252,356",,,-0.0872,100,100,"1,608,376",,11.2701,,1.8412,,1.2025,,4.6993,-13.03,0.7817,,,,,,,TSE
Y9999,加權指數,2022/07/22,14953.27,14996.24,14902.32,14949.36,"6,457,471","265,624,599",0.0781,0.4993,"741,375,275","46,291,839",,,0.078,100,100,"2,173,955",,11.2785,,1.8426,,1.2034,,4.694,11.66,0.6287,,,,,,,TSE
Y9999,加權指數,2022/07/21,14744.17,14937.7,14716.02,14937.7,"6,132,744","238,836,209",1.3879,0.4646,"741,371,275","46,255,714",,,1.3783,100,100,"1,946,578",,11.2692,,1.8411,,1.2024,,4.6977,204.48,1.5046,,,,,,,TSE
Y9999,加權指數,2022/07/20,14810.4,14906.95,14694.2,14733.22,"6,463,082","259,238,995",0.2664,0.4821,"740,735,193","45,623,717",,,0.266,100,100,"2,157,602",,11.1171,,1.8162,,1.1862,,4.7625,39.14,1.4479,,,,,,,TSE
Y9999,加權指數,2022/07/19,14638.45,14720.13,14598.99,14694.08,"5,373,185","199,312,047",-0.1736,0.4051,"740,340,668","45,503,850",,,-0.1738,100,100,"1,759,773",,11.0889,,1.8116,,1.1832,,4.7748,-25.56,0.823,,,,,,,TSE
Y9999,加權指數,2022/07/18,14589.1,14719.64,14589.1,14719.64,"5,970,251","229,912,658",1.1616,0.4278,"740,109,741","45,583,229",,,1.1549,100,100,"1,843,069",,11.1078,,1.8147,,1.1852,,4.7664,169.02,0.8971,,,,,,,TSE
Y9999,加權指數,2022/07/15,14483.96,14579.73,14378.33,14550.62,"6,094,100","231,695,665",0.7764,0.4144,"740,084,741","45,060,478",,,0.7734,100,100,"1,966,021",,10.9798,,1.7938,,1.1715,,4.8217,112.1,1.3949,,,,,,,TSE
Y9999,加權指數,2022/07/14,14252.02,14450.47,14159.39,14438.52,"5,721,487","212,187,428",0.7947,0.4036,"740,084,736","44,714,699",,,0.7916,100,100,"1,733,688",,10.8958,,1.7801,,1.1626,,4.859,113.84,2.032,,,,,,,TSE
Y9999,加權指數,2022/07/13,14194.94,14403.51,14194.94,14324.68,"6,240,209","225,480,595",2.6813,0.4552,"740,064,223","44,361,911",,,2.646,100,100,"1,819,060",,10.8095,,1.766,,1.1534,,4.8974,374.06,1.4951,,,,,,,TSE
Y9999,加權指數,2022/07/12,14235.63,14235.63,13928.66,13950.62,"5,639,956","202,693,684",-2.7189,0.4265,"739,779,155","43,206,346",,,-2.7566,100,100,"1,989,341",,10.5275,,1.7199,,1.1233,,5.0283,-389.91,2.1406,,,,,,,TSE
Y9999,加權指數,2022/07/11,14478.31,14525.03,14313.94,14340.53,"4,871,146","175,278,139",-0.8573,0.3615,"739,759,864","44,408,493",,,-0.861,100,100,"1,613,327",,10.8184,,1.7674,,1.1543,,4.8922,-124,1.4594,,,,,,,TSE
Y9999,加權指數,2022/07/08,14462.5,14552.42,14373.84,14464.53,"6,789,256","260,925,588",0.8947,0.4801,"739,759,864","44,791,463",,,0.8907,100,100,"2,155,077",,10.9112,,1.7826,,1.1642,,4.8502,128.26,1.2457,,,,,,,TSE
Y9999,加權指數,2022/07/07,14052.18,14355.15,13951.81,14336.27,"6,800,402","260,359,618",2.508,0.4716,"740,030,577","44,395,348",,,2.4771,100,100,"2,022,628",,10.8152,,1.7669,,1.154,,4.8931,350.76,2.884,,,,,,,TSE
Y9999,加權指數,2022/07/06,14289.67,14319.32,13985.51,13985.51,"6,793,881","250,758,305",-2.5346,0.5075,"740,025,852","43,310,867",,,-2.5672,100,100,"2,286,931",,10.5517,,1.7238,,1.1259,,5.0156,-363.69,2.3263,,,,,,,TSE
Y9999,加權指數,2022/07/05,14345.54,14488.8,14100.89,14349.2,"6,676,755","262,237,727",0.9294,0.4783,"739,657,024","44,423,535",,,0.9252,100,100,"2,097,796",,10.8229,,1.7681,,1.1548,,4.89,132.14,2.7285,,,,,,,TSE
Y9999,加權指數,2022/07/04,14237.83,14412.47,14167.1,14217.06,"6,167,448","238,191,511",-0.8786,0.4434,"739,657,024","44,013,653",,,-0.8825,100,100,"1,943,498",,10.7235,,1.7519,,1.1442,,4.9352,-126.02,1.7107,,,,,,,TSE
Y9999,加權指數,2022/07/01,14812.13,14812.13,14336.03,14343.08,"7,861,837","308,665,002",-3.2555,0.5872,"739,634,497","44,400,755",,,-3.3097,100,100,"2,761,795",,10.8172,,1.7672,,1.1542,,4.8922,-482.65,3.2113,,,,,,,TSE
Y9999,加權指數,2022/06/30,15146.92,15147.77,14825.73,14825.73,"6,898,867","265,050,305",-2.7191,0.5034,"739,437,249","45,864,382",,,-2.7568,100,100,"2,355,944",,11.1785,,1.8263,,1.1928,,4.734,-414.4,2.1131,,,,,,,TSE
Y9999,加權指數,2022/06/29,15365.54,15365.54,15218.07,15240.13,"5,872,889","248,619,186",-1.294,0.4449,"739,235,876","47,133,672",,,-1.3024,100,100,"1,896,576",,11.4869,,1.8767,,1.2257,,4.6065,-199.79,0.9551,,,,,,,TSE
Y9999,加權指數,2022/06/28,15519.56,15533.34,15375.65,15439.92,"5,846,311","237,078,801",-0.6952,0.4248,"739,150,872","47,747,757",,,-0.6976,100,100,"1,828,553",,11.6362,,1.9011,,1.2417,,4.5464,-108.09,1.0142,,,,,,,TSE
Y9999,加權指數,2022/06/27,15409.08,15656.35,15409.08,15548.01,"6,404,496","243,621,265",1.5989,0.4298,"739,150,872","48,081,638",,,1.5863,100,100,"1,857,724",,11.7167,,1.9143,,1.2503,,4.5148,244.69,1.6158,,,,,,,TSE
Y9999,加權指數,2022/06/24,15232.34,15424.37,15232.34,15303.32,"5,948,003","234,995,388",0.836,0.4216,"739,226,928","47,329,569",,,0.8326,100,100,"1,877,146",,11.5336,,1.8843,,1.2306,,4.5866,126.88,1.2653,,,,,,,TSE
Y9999,加權指數,2022/06/23,15305.51,15380.28,15102.4,15176.44,"7,126,291","289,513,623",-1.1162,0.5367,"739,312,023","46,936,402",,,-1.1225,100,100,"2,283,263",,11.437,,1.8685,,1.2203,,4.625,-171.31,1.8106,,,,,,,TSE
Y9999,加權指數,2022/06/22,15687.46,15687.46,15346.95,15347.75,"7,189,114","283,115,262",-2.4216,0.5423,"739,262,023","47,464,048",,,-2.4514,100,100,"2,382,759",,11.5644,,1.8893,,1.2339,,4.5724,-380.89,2.1649,,,,,,,TSE
Y9999,加權指數,2022/06/21,15427.33,15728.64,15427.33,15728.64,"6,317,170","241,909,464",2.3495,0.4836,"739,189,351","48,639,213",,,2.3223,100,100,"1,797,587",,11.8494,,1.9359,,1.2643,,4.4619,361.06,1.9607,,,,,,,TSE
Y9999,加權指數,2022/06/20,15649.2,15667.68,15367.58,15367.58,"7,296,097","269,820,786",-1.7497,0.5484,"738,858,851","47,512,396",,,-1.7652,100,100,"2,331,322",,11.5747,,1.891,,1.2349,,4.5681,-273.68,1.9186,,,,,,,TSE
Y9999,加權指數,2022/06/17,15794.16,15794.16,15573.38,15641.26,"7,818,365","315,316,144",-1.246,0.6047,"738,857,751","48,358,581",,,-1.2538,100,100,"2,394,747",,11.7785,,1.9243,,1.2567,,4.4882,-197.35,1.3939,,,,,,,TSE
Y9999,加權指數,2022/06/16,16098.29,16209.25,15838.29,15838.61,"6,526,682","278,764,516",-1.004,0.5004,"738,857,751","48,967,047",,,-1.0091,100,100,"2,174,601",,11.9273,,1.9486,,1.2726,,4.4333,-160.64,2.3186,,,,,,,TSE
Y9999,加權指數,2022/06/15,16025.84,16106.75,15981.56,15999.25,"5,516,815","227,828,144",-0.2999,0.4083,"738,857,757","49,464,098",,,-0.3003,100,100,"1,946,419",,12.0466,,1.9681,,1.2853,,4.3873,-48.12,0.7801,,,,,,,TSE
Y9999,加權指數,2022/06/14,15975.17,16067.8,15869.06,16047.37,"5,921,513","229,898,231",-0.1469,0.4203,"738,857,715","49,610,476",,,-0.147,100,100,"1,914,353",,12.0818,,1.9738,,1.2891,,4.3744,-23.61,1.2366,,,,,,,TSE
Y9999,加權指數,2022/06/13,16295.07,16295.07,16055.89,16070.98,"5,886,905","234,700,226",-2.3641,0.4254,"738,857,848","49,683,337",,,-2.3925,100,100,"2,153,694",,12.0978,,1.9765,,1.2908,,4.3679,-389.14,1.4531,,,,,,,TSE
Y9999,加權指數,2022/06/10,16581.81,16581.81,16403.33,16460.12,"4,562,608","189,161,795",-0.97,0.328,"738,857,848","50,884,921",,,-0.9747,100,100,"1,516,155",,12.3868,,2.0241,,1.3219,,4.2646,-161.22,1.0738,,,,,,,TSE
Y9999,加權指數,2022/06/09,16643.95,16643.95,16557.54,16621.34,"4,489,281","197,235,401",-0.295,0.3254,"738,857,882","51,382,281",,,-0.2954,100,100,"1,454,244",,12.5078,,2.0438,,1.3348,,4.2234,-49.17,0.5183,,,,,,,TSE
Y9999,加權指數,2022/06/08,16538.67,16702.99,16538.67,16670.51,"4,815,479","211,696,660",0.9546,0.3302,"738,857,882","51,533,303",,,0.9501,100,100,"1,519,133",,12.5458,,2.05,,1.3388,,4.211,157.63,0.9951,,,,,,,TSE
Y9999,加權指數,2022/06/07,16593.75,16593.75,16465.87,16512.88,"4,732,466","191,743,164",-0.5605,0.3348,"738,857,827","51,047,443",,,-0.5621,100,100,"1,465,367",,12.4257,,2.0304,,1.326,,4.2503,-93.08,0.7701,,,,,,,TSE
Y9999,加權指數,2022/06/06,16570.89,16654.12,16509.01,16605.96,"5,418,061","216,767,810",0.3225,0.3936,"738,857,827","51,335,249",,,0.322,100,100,"1,650,552",,12.4954,,2.0418,,1.3335,,4.2265,53.39,0.8767,,,,,,,TSE
Y9999,加權指數,2022/06/02,16605.46,16617.26,16540.55,16552.57,"4,836,099","218,821,056",-0.7347,0.3614,"738,857,827","51,170,775",,,-0.7375,100,100,"1,644,560",,12.4539,,2.035,,1.329,,4.2401,-122.52,0.46,,,,,,,TSE
Y9999,加權指數,2022/06/01,16718.91,16811.04,16649.91,16675.09,"5,693,916","258,566,786",-0.7894,0.4261,"738,857,827","51,547,495",,,-0.7925,100,100,"1,880,264",,12.5435,,2.05,,1.3388,,4.2091,-132.68,0.9587,,,,,,,TSE
Y9999,加權指數,2022/05/31,16561.68,16807.77,16493.07,16807.77,"8,275,230","400,356,519",1.1869,0.7665,"738,803,827","51,953,844",,,1.1799,100,100,"1,842,764",,14.5331,,2.215,,1.4368,,4.1759,197.15,1.8946,,,,,,,TSE
Y9999,加權指數,2022/05/30,16368.93,16610.62,16368.93,16610.62,"6,285,048","259,481,695",2.1173,0.4565,"738,746,541","51,341,993",,,2.0952,100,100,"1,875,559",,14.361,,2.1887,,1.4198,,4.2257,344.4,1.4858,,,,,,,TSE
Y9999,加權指數,2022/05/27,16075.91,16266.22,16075.91,16266.22,"5,481,897","222,651,374",1.8623,0.4034,"738,746,471","50,279,500",,,1.8452,100,100,"1,655,577",,14.0641,,2.1435,,1.3905,,4.315,297.39,1.1918,,,,,,,TSE
Y9999,加權指數,2022/05/26,16128.21,16179.01,15949.61,15968.83,"5,589,281","225,307,535",-0.8395,0.4198,"738,745,400","49,361,404",,,-0.8431,100,100,"1,863,830",,13.8076,,2.1044,,1.3651,,4.3928,-135.2,1.4245,,,,,,,TSE
Y9999,加權指數,2022/05/25,15987.74,16169.18,15980.9,16104.03,"5,451,206","215,300,370",0.8795,0.4277,"738,745,400","49,779,288",,,0.8757,100,100,"1,653,294",,13.9242,,2.1221,,1.3766,,4.3562,140.4,1.1794,,,,,,,TSE
Y9999,加權指數,2022/05/24,16166.57,16219.8,15963.63,15963.63,"5,299,794","211,490,953",-1.1932,0.4061,"738,745,945","49,345,114",,,-1.2004,100,100,"1,738,371",,13.8024,,2.1036,,1.3646,,4.3945,-192.78,1.5856,,,,,,,TSE
Y9999,加權指數,2022/05/23,16193.92,16249.45,16125.45,16156.41,"5,618,693","236,072,397",0.0716,0.4506,"738,745,945","49,941,164",,,0.0716,100,100,"1,792,320",,13.9688,,2.1289,,1.381,,4.3421,11.56,0.768,,,,,,,TSE
Y9999,加權指數,2022/05/20,16061.92,16181.66,16058.2,16144.85,"5,309,171","201,551,803",0.7773,0.3874,"738,745,945","49,904,630",,,0.7743,100,100,"1,615,061",,13.9566,,2.1271,,1.3798,,4.3452,124.53,0.7706,,,,,,,TSE
Y9999,加權指數,2022/05/19,16111.49,16111.49,15892.73,16020.32,"6,370,148","239,386,921",-1.6969,0.4684,"738,745,945","49,519,784",,,-1.7115,100,100,"2,019,262",,13.8472,,2.1104,,1.369,,4.379,-276.54,1.3423,,,,,,,TSE
Y9999,加權指數,2022/05/18,16174.78,16316.58,16172.8,16296.86,"6,379,939","238,361,860",1.4996,0.4689,"738,664,312","50,370,727",,,1.4884,100,100,"1,948,035",,14.0888,,2.1472,,1.3929,,4.305,240.77,0.8955,,,,,,,TSE
Y9999,加權指數,2022/05/17,15915.93,16085.85,15915.93,16056.09,"5,579,744","210,065,666",0.9751,0.3831,"738,664,312","49,626,589",,,0.9704,100,100,"1,722,614",,13.8798,,2.1154,,1.3722,,4.3695,155.05,1.0686,,,,,,,TSE
Y9999,加權指數,2022/05/16,15943.69,16032.85,15847.46,15901.04,"6,376,545","243,191,635",0.4327,0.459,"738,664,314","49,148,093",,,0.4317,100,100,"2,036,345",,13.7463,,2.095,,1.359,,4.4121,68.5,1.1709,,,,,,,TSE
Y9999,加權指數,2022/05/13,15687.15,15860.69,15687.15,15832.54,"5,956,940","228,191,135",1.3822,0.4394,"738,664,453","48,935,667",,,1.3728,100,100,"1,827,391",,13.6878,,2.0861,,1.3532,,4.4312,215.86,1.1112,,,,,,,TSE
Y9999,加權指數,2022/05/12,15943.62,15943.62,15616.68,15616.68,"7,290,113","263,338,772",-2.4339,0.5533,"738,664,496","48,267,540",,,-2.464,100,100,"2,529,621",,13.5036,,2.058,,1.335,,4.4915,-389.57,2.0426,,,,,,,TSE
Y9999,加權指數,2022/05/11,16053.75,16081.15,15953.27,16006.25,"5,626,434","210,767,188",-0.3452,0.4068,"738,665,108","49,471,909",,,-0.3458,100,100,"1,909,850",,13.8425,,2.1097,,1.3685,,4.3614,-55.45,0.7962,,,,,,,TSE
Y9999,加權指數,2022/05/10,15891.4,16071.5,15734.44,16061.7,"6,855,098","261,492,821",0.0796,0.4855,"738,665,108","49,643,798",,,0.0796,100,100,"2,127,278",,13.8923,,2.1173,,1.3735,,4.3463,12.78,2.1002,,,,,,,TSE
Y9999,加權指數,2022/05/09,16345.84,16345.84,16048.92,16048.92,"6,626,190","247,771,305",-2.1896,0.5293,"738,666,495","49,605,113",,,-2.214,100,100,"2,343,245",,13.8813,,2.1156,,1.3724,,4.3498,-359.28,1.8096,,,,,,,TSE
Y9999,加權指數,2022/05/06,16491.11,16491.11,16312.17,16408.2,"6,214,594","250,334,664",-1.7245,0.4408,"738,601,563","50,714,219",,,-1.7395,100,100,"2,158,434",,14.1924,,2.163,,1.4031,,4.2577,-287.92,1.0717,,,,,,,TSE
Y9999,加權指數,2022/05/05,16689.98,16783.78,16650.81,16696.12,"6,028,615","257,836,488",0.7865,0.4438,"738,601,753","51,603,126",,,0.7834,100,100,"1,933,550",,14.4409,,2.2009,,1.4277,,4.1602,130.29,0.8027,,,,,,,TSE
Y9999,加權指數,2022/05/04,16531.37,16617.06,16514.3,16565.83,"4,754,572","195,351,537",0.4057,0.3657,"738,611,895","51,201,097",,,0.4048,100,100,"1,564,910",,14.3305,,2.1841,,1.4168,,4.1658,66.93,0.6228,,,,,,,TSE
Y9999,加權指數,2022/05/03,16593.21,16604.87,16465.99,16498.9,"4,688,894","180,830,288",-0.5622,0.3362,"738,640,211","50,997,665",,,-0.5638,100,100,"1,571,288",,14.273,,2.1753,,1.4111,,4.1777,-93.28,0.837,,,,,,,TSE
Y9999,加權指數,2022/04/29,16599.84,16663.66,16521.94,16592.18,"6,283,737","260,402,549",1.0524,0.4698,"738,778,448","51,288,314",,,1.0469,100,100,"1,922,215",,14.3418,,2.1849,,1.4177,,4.1534,172.8,0.8631,,,,,,,TSE
Y9999,加權指數,2022/04/28,16350.72,16455.57,16256.88,16419.38,"6,326,127","262,470,845",0.7117,0.5069,"738,702,145","50,751,099",,,0.7092,100,100,"2,102,868",,14.1912,,2.162,,1.4028,,4.1915,116.03,1.2187,,,,,,,TSE
Y9999,加權指數,2022/04/27,16427.32,16427.32,16219.41,16303.35,"7,557,844","306,750,174",-2.0513,0.5866,"738,702,145","50,393,624",,,-2.0727,100,100,"2,749,306",,14.0922,,2.1469,,1.3931,,4.1841,-341.44,1.2491,,,,,,,TSE
Y9999,加權指數,2022/04/26,16677.84,16729.47,16582.11,16644.79,"6,546,679","261,006,936",0.1437,0.5433,"738,702,148","51,447,075",,,0.1436,100,100,"2,255,284",,14.3878,,2.192,,1.4223,,4.1022,23.89,0.8866,,,,,,,TSE
Y9999,加權指數,2022/04/25,16912.3,16912.3,16579.89,16620.9,"7,818,513","310,208,208",-2.3741,0.6249,"738,702,199","51,373,431",,,-2.4027,100,100,"2,976,736",,14.3661,,2.1886,,1.4201,,4.0718,-404.19,1.9525,,,,,,,TSE
Y9999,加權指數,2022/04/22,17088.76,17088.76,16923.87,17025.09,"7,020,338","277,475,609",-0.6005,0.5971,"738,694,753","52,620,955",,,-0.6023,100,100,"2,429,388",,14.7132,,2.2415,,1.4544,,3.9569,-102.86,0.9627,,,,,,,TSE
Y9999,加權指數,2022/04/21,17159.88,17213.66,17106.37,17127.95,"6,527,037","249,584,280",-0.122,0.5457,"737,322,359","52,919,044",,,-0.1221,100,100,"2,201,361",,14.7955,,2.2541,,1.4626,,3.9322,-20.93,0.6256,,,,,,,TSE
Y9999,加權指數,2022/04/20,17057.13,17148.88,16983.55,17148.88,"7,477,482","296,813,013",0.9149,0.6611,"737,729,879","53,009,856",,,0.9108,100,100,"2,426,137",,14.8176,,2.2569,,1.4645,,3.9238,155.48,0.9729,,,,,,,TSE
Y9999,加權指數,2022/04/19,16926.34,17106.26,16926.34,16993.4,"5,818,953","230,102,564",0.5594,0.4815,"737,722,547","52,529,445",,,0.5578,100,100,"1,963,575",,14.6854,,2.2368,,1.4514,,3.9597,94.53,1.0647,,,,,,,TSE
Y9999,加權指數,2022/04/18,16958.66,16999.36,16845.51,16898.87,"6,433,458","231,659,690",-0.6193,0.5508,"737,714,017","52,236,692",,,-0.6212,100,100,"2,330,874",,14.603,,2.2243,,1.4432,,3.9819,-105.31,0.9048,,,,,,,TSE
Y9999,加權指數,2022/04/15,17139.34,17141.33,17004.18,17004.18,"6,948,398","274,202,390",-1.4002,0.56,"737,714,017","52,562,517",,,-1.4101,100,100,"2,508,906",,14.6952,,2.2383,,1.4524,,3.9596,-241.47,0.7953,,,,,,,TSE
Y9999,加權指數,2022/04/14,17353.25,17374.14,17245.65,17245.65,"6,990,328","259,318,241",-0.3237,0.6074,"737,713,968","53,308,105",,,-0.3242,100,100,"2,349,361",,14.9007,,2.2696,,1.4727,,3.9041,-56,0.7426,,,,,,,TSE
Y9999,加權指數,2022/04/13,17080.4,17333.21,17080.4,17301.65,"7,050,860","264,526,339",1.8289,0.5545,"737,565,978","53,473,622",,,1.8123,100,100,"2,174,359",,14.9485,,2.2769,,1.4774,,3.8916,310.74,1.4879,,,,,,,TSE
Y9999,加權指數,2022/04/12,17005.84,17100.85,16905.13,16990.91,"6,923,672","280,224,193",-0.337,0.5651,"737,565,978","52,514,296",,,-0.3376,100,100,"2,376,079",,14.6802,,2.236,,1.4509,,3.9622,-57.46,1.148,,,,,,,TSE
Y9999,加權指數,2022/04/11,17273.05,17316.35,17046.67,17048.37,"7,826,059","305,785,221",-1.3664,0.6271,"737,565,938","52,691,012",,,-1.3758,100,100,"2,942,559",,14.7295,,2.2435,,1.4558,,3.9753,-236.17,1.5602,,,,,,,TSE
Y9999,加權指數,2022/04/08,17210.4,17316.69,17210.4,17284.54,"6,150,051","251,705,818",0.6165,0.4853,"737,559,354","53,419,837",,,0.6146,100,100,"2,126,491",,14.9293,,2.2741,,1.4756,,3.9211,105.91,0.6187,,,,,,,TSE
Y9999,加權指數,2022/04/07,17430.13,17438.6,17178.63,17178.63,"8,062,131","322,049,901",-1.9624,0.6664,"737,558,341","53,092,728",,,-1.982,100,100,"3,040,778",,14.8328,,2.2598,,1.4664,,3.9394,-343.87,1.4836,,,,,,,TSE
Y9999,加權指數,2022/04/06,17484.19,17528.99,17381.07,17522.5,"6,830,996","268,247,294",-0.5849,0.5833,"737,636,521","54,155,612",,,-0.5866,100,100,"2,288,943",,15.1312,,2.3051,,1.4958,,3.8549,-103.09,0.8392,,,,,,,TSE
Y9999,加權指數,2022/04/01,17657.76,17657.76,17465.61,17625.59,"5,719,024","234,596,248",-0.3836,0.4663,"737,636,521","54,472,344",,,-0.3844,100,100,"1,890,638",,15.2202,,2.3187,,1.5045,,3.8251,-67.88,1.086,,,,,,,TSE
Y9999,加權指數,2022/03/31,17754.1,17767.81,17682.53,17693.47,"5,658,103","231,557,562",-0.2654,0.4686,"737,636,521","54,682,379",,,-0.2658,100,100,"1,855,628",,15.2788,,2.3277,,1.5104,,3.8104,-47.09,0.4807,,,,,,,TSE
Y9999,加權指數,2022/03/30,17572.9,17770.07,17572.9,17740.56,"6,770,950","307,936,925",1.0935,0.522,"737,497,552","54,821,761",,,1.0876,100,100,"2,248,705",,15.3169,,2.3335,,1.5141,,3.7777,191.9,1.1236,,,,,,,TSE
Y9999,加權指數,2022/03/29,17568.32,17585.91,17493.01,17548.66,"6,005,532","259,259,976",0.1635,0.4774,"737,495,182","54,228,449",,,0.1634,100,100,"2,115,127",,15.149,,2.3079,,1.4976,,3.807,28.65,0.5303,,,,,,,TSE
Y9999,加權指數,2022/03/28,17510.15,17527.15,17368.66,17520.01,"5,889,262","238,643,286",-0.8878,0.4386,"737,495,168","54,139,234",,,-0.8918,100,100,"2,072,545",,15.125,,2.3042,,1.4952,,3.8101,-156.94,0.8966,,,,,,,TSE
Y9999,加權指數,2022/03/25,17695.8,17747.13,17633.86,17676.95,"6,656,846","291,511,554",-0.1249,0.5303,"737,549,468","54,623,522",,,-0.125,100,100,"2,316,801",,15.2611,,2.325,,1.5086,,3.745,-22.11,0.64,,,,,,,TSE
Y9999,加權指數,2022/03/24,17711.17,17711.17,17603.22,17699.06,"6,502,369","266,226,282",-0.1822,0.5304,"737,546,851","54,692,207",,,-0.1824,100,100,"2,272,847",,15.2799,,2.3278,,1.5105,,3.7291,-32.31,0.6088,,,,,,,TSE
Y9999,加權指數,2022/03/23,17581.62,17738.69,17581.62,17731.37,"6,846,491","287,775,292",0.9776,0.5398,"737,547,091","54,792,247",,,0.9728,100,100,"2,201,734",,15.3067,,2.3319,,1.5132,,3.7205,171.66,0.8945,,,,,,,TSE
Y9999,加權指數,2022/03/22,17512.41,17573.29,17468.55,17559.71,"5,875,045","239,464,691",-0.0037,0.4715,"737,546,816","54,263,050",,,-0.0037,100,100,"1,938,624",,15.159,,2.3094,,1.4986,,3.714,-0.65,0.5965,,,,,,,TSE
Y9999,加權指數,2022/03/21,17503.95,17603.99,17503.95,17560.36,"6,555,265","268,610,282",0.5948,0.5069,"737,546,816","54,264,995",,,0.5931,100,100,"2,092,532",,15.1593,,2.3095,,1.4986,,3.6998,103.84,0.5731,,,,,,,TSE
Y9999,加權指數,2022/03/18,17439.91,17472.38,17359.5,17456.52,"7,994,590","368,381,760",0.0476,0.6856,"737,547,326","53,946,604",,,0.0476,100,100,"2,224,858",,15.0713,,2.2961,,1.4899,,3.7096,8.3,0.6469,,,,,,,TSE
Y9999,加權指數,2022/03/17,17172.81,17472.95,17172.81,17448.22,"9,772,206","407,797,991",2.9951,0.6866,"737,547,326","53,918,394",,,2.9511,100,100,"2,606,666",,15.0666,,2.2953,,1.4894,,3.693,507.39,1.7717,,,,,,,TSE
Y9999,加權指數,2022/03/16,17007.58,17085.77,16808.43,16940.83,"8,125,398","406,701,564",0.0873,0.6651,"737,547,391","52,351,669",,,0.0872,100,100,"2,730,449",,14.629,,2.2286,,1.4461,,3.6778,14.77,1.6385,,,,,,,TSE
